domain,comparison,stack_index,from_index,to_index,absolute_shift
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11556,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11604,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11619,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11657,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11747,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11826,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11844,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11951,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11953,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,11974,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12011,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12038,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12061,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12092,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12102,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12120,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12197,5,4,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12229,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12241,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12249,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12250,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12289,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12302,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12307,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12388,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12460,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12470,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12517,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12527,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12529,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12586,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12605,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12615,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12699,5,4,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12762,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12867,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12894,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12905,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12909,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,12919,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13037,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13043,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13115,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13151,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13169,1,5,4
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13240,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13247,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13251,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13268,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13271,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13292,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13429,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13552,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13648,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13750,8,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13770,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13828,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13829,5,4,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13986,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,13987,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14080,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14083,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14215,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14274,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14279,7,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14300,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14331,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14463,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14469,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14494,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14506,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14521,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14534,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14628,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14672,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14789,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14792,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14799,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14800,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14808,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14821,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14843,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14851,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14865,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14871,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14883,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14887,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14894,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14908,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14933,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14942,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14967,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,14999,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15038,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15062,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15118,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15120,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15173,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15193,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15209,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15210,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15253,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15275,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15278,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15293,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15295,7,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15302,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15304,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15311,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15337,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15345,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15388,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15410,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15460,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15498,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15547,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15578,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15591,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15635,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15638,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15693,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15725,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15756,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15792,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15793,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15815,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15816,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15820,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15823,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15825,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15848,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15857,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15880,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15887,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15896,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15909,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15927,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15968,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,15998,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16003,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16066,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16072,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16091,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16092,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16106,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16134,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16135,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16151,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16191,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16249,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16283,3,5,2
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16395,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16439,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16451,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16459,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16486,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16508,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16510,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16578,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16585,6,1,5
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16600,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16603,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16621,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16625,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16638,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16640,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16648,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16663,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16701,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16733,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16741,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16762,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16770,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16780,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16836,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16839,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16846,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16877,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16881,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16928,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16943,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,16991,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17049,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17092,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17097,5,7,2
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17098,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17119,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17135,5,4,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17147,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17168,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17174,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17193,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17242,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17252,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17265,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17317,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17320,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17336,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17359,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17375,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17387,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17392,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17410,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17423,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17465,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17468,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17472,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17481,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17500,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17551,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17561,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17562,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17646,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17662,7,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17696,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17727,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17788,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17796,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17872,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17912,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,17980,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18015,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18031,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18154,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18167,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18264,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18318,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18329,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18343,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18436,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18492,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18519,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18565,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18628,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18630,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18671,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18738,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18768,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18770,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18771,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18777,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18789,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18860,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18952,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18960,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,18994,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19021,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19033,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19035,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19045,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19109,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19124,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19200,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19254,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19313,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19336,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19353,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19383,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19585,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19623,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19687,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19761,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19766,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19807,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19843,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19886,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,19997,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20016,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20022,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20023,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20095,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20109,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20116,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20132,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20133,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20185,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20205,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20209,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20216,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20271,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20300,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20320,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20391,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20415,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20435,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20468,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20476,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20577,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20694,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20729,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20791,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20823,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20948,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,20998,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21014,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21030,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21053,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21076,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21088,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21094,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21095,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21098,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21109,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21111,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21112,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21113,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21114,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21122,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21142,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21163,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21197,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21208,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21210,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21211,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21233,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21255,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21256,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21286,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21311,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21316,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21323,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21327,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21333,7,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21336,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21340,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21365,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21385,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21386,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21387,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21391,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21392,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21401,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21419,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21432,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21441,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21456,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21462,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21482,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21494,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21503,3,4,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21511,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21546,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21551,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21561,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21562,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21586,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21589,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21596,4,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21641,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21674,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21677,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21688,6,7,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21690,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21698,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21713,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21724,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21731,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21747,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21774,6,5,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21815,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21824,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21840,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21865,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21873,5,7,2
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21884,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21906,5,6,1
WBC,REF-A_LOO_tenengrad_vs_REF-A_full,21962,5,6,1
